Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","10","Australia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","11","Austria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","17.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","13.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","10.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","7.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","4.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","2.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","52","Azerbaijan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","12","Bahamas","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","","NV","Data not available",""
